Numéro de l'installation sportive;Nom de l'installation sportive;Adresse;Code Postal;Code INSEE (sans mise à jour);Commune (sans mise à jour);Commune INSEE;Commune Nom;Statut de la fiche d'enquête;Etat de la fiche d'enquête;Date de création de la fiche d'enquête;Date de changement d'état de la fiche d'enquête;Date de validation de la fiche d'enquête;Accessibilité de l'installation en faveur des personnes en situation de handicap;Date de l'enquête;Observation Installation;Accessibilité de l'installation en transport en commun;Installation particulière;Type de particularité de l'installation (brute);Type de particularité de l'installation;Accessibilité de l'installation en fonction du type handicap;Accessibilité de l'installation en transport en commun des différents mode;SIRET Installation;Unité Administrative Immatriculée (UAI);Installation hors-service;Numéro de l'équipement sportif;Nom de l'équipement sportif;Code du type d'équipement sportif;Type d'équipement sportif;Famille d'équipement sportif;Coordonnées;Etat de la fiche d'enquête de l'équipement sportif;Longitude (WGS84);Latitude (WGS84);Eclairage de l'aire d'évolution;Equipement d'accès libre;Aménagements de confort;Arrêté d'ouverture au public;Locaux complémentaires;Ouverture exclusivement saisonnière;Présence de douches;Présence de sanitaires;Gestion en DSP;Accessibilité aux personnes à mobilité réduite à l'accueil;Accessibilité aux personnes à mobilité réduite à l'aire de jeu;Accessibilité aux personnes à mobilité réduite aux cheminements;Accessibilité aux personnes à mobilité réduite aux douches;Accessibilité aux personnes à mobilité réduite aux sanitaires;Accessibilité aux personnes à mobilité réduite aux tribunes;Accessibilité aux personnes à mobilité réduite aux vestiaires;Accessibilité aux personnes en situation de handicap sensoriel à l'aire de jeu;Accessibilité aux personnes en situation de handicap sensoriel aux cheminements;Accessibilité aux personnes en situation de handicap sensoriel aux sanitaires;Accessibilité aux personnes en situation de handicap sensoriel - signalétique;Accessibilité aux personnes en situation de handicap sensoriel aux tribunes;Accessibilité aux personnes en situation de handicap sensoriel aux vestiaires;Date de l'homologation préfectorale;Date des derniers gros travaux;Catégorie ERP de l'établissement;Hauteur de l'aire d'évolution;Largeur de l'aire d'évolution;Longueur de l'aire d'évolution;Surface de l'aire d'évolution;Nombre de couloirs/pistes/postes/jeux/pas;Nombre de places assises en tribune;Nombre de vestiaires arbitres/enseignants;Nombre de vestiaires sportifs;SAE: nombre de couloirs de la structure;SAE: hauteur maximale de la structure;SAE: surface totale de la structure;Longueur du bassin;Largeur du bassin;Surface du bassin;Profondeur minimale du bassin;Profondeur maximale du bassin;Longueur de la piste;Adresse internet de l'équipement;Année de mise en service;Nom du propriétaire;Observation Equipement;Types d'aménagements de confort;Type d'ERP de l'établissement;Types de locaux complémentaires;Motifs des derniers gros travaux;Types de chauffage - source d'énergie;Type d'utilisation;Type de pas de tir;Nature du sol;Nature de l'équipement sportif;Période de mise en service;Période de l'homologation préfectorale;Période des derniers gros travaux;Type de propriétaire;Type de propriétaire secondaire;Type de gestionnaire;Type du co-gestionnaire;Equipement inscrit au PDESI / PDIPR;Identifiant RNB;Code APS associé;Nom APS associé;Donnée APS associée;EPCI INSEE;EPCI Nom;Bassin de vie Code;Bassin de vie Nom;Arrondissement Code;Arrondissement Nom;Département Code;Département Code Complet;Département Nom;Réctorat Nom;Région Code;Région Nom;Densite Niveau;Densite Catégorie;ZRR Simplifié;Catégorie
I310440003;COMPLEXE SPORTIF Parc de Lagarde;RUE DU SOLEIL D'OR;31130;31044;Balma;31044;Balma;True;Validé;2005-08-04;2024-05-21;2024-05-21;false;2024-11-04;;false;true;"[""Complexe sportif"", ""Piscine""]";Complexe sportif,Piscine;;;;;;E001I310440003;PISCINE MUNICIPALE;102;Bassin sportif de natation;Bassin de natation;43.60705, 1.50293;validé;1.50293;43.60705;true;false;true;;true;false;true;true;false;true;true;true;true;true;true;true;false;false;true;false;false;false;;2015;;;;;;5.0;50.0;0.0;4.0;;;;25.0;12.5;312.5;0.9;1.9;;;1979;;"travaux 2009 : remplacement de la centrale de traîtement de l'air, modification au niveau du système hydraulique et des joints de carrelage bassin et plages.
travaux 2015: accessibilité PMR";"[""Solarium""]";;"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Infirmierie"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";"[""Mise en conformité avec les règlements"", ""Vétusté normale""]";"[""Gaz""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Intérieur;1975-1984;;A partir de 2005;Commune;;Commune;;;96SF3VF36CWA;"[""5208"", ""5201"", ""2804""]";Aquagym,Natation course sportive,Plongée subaquatique (Plongée libre);"[{""activite"": ""2804"", ""nom"": ""Plongée subaquatique (Plongée libre)"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""5208"", ""nom"": ""Aquagym"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition nationale""}}]";243100518;Toulouse Métropole;31555;Toulouse;313;Toulouse;31;31;Haute-Garonne;Académie de Toulouse;76;Occitanie;1;Grands centres urbains;NC - Commune non classée;structurant
I310690007;Complexe Sportif du Ramier;2 RUE DU VIEUX MOULIN;31700;31069;Blagnac;31069;Blagnac;True;Validé;2005-08-04;2024-04-24;2024-04-24;true;2024-11-04;;false;true;"[""Complexe sportif"", ""Piscine""]";Complexe sportif,Piscine;"[""Handicap moteur""]";;;;;E002I310690007;Bassin d'Hiver;102;Bassin sportif de natation;Bassin de natation;43.63857, 1.40048;validé;1.40048;43.63857;true;false;false;;true;false;true;true;false;false;false;true;;false;;true;false;false;false;false;;false;;2004;2.0;;;;;5.0;0.0;0.0;6.0;;;;25.0;10.0;250.0;0.9;1.8;;;1976;;"le WE changement de gardien : Robert Alarcon 0610 90 87 26

piscine chauffé grace à la géothermie - à verifier";;"[""X""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Buvette"", ""Infirmierie"", ""Local de rangement""]";;"[""Electricité"", ""Autre""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Autre - association(s) et groupes divers""]";;Béton;Intérieur;1975-1984;;1995-2004;Commune;;Commune;;;FD3XPXF1GRAR;"[""5206"", ""5201"", ""2804""]";Baignade loisirs,Natation course sportive,Plongée subaquatique (Plongée libre);"[{""activite"": ""2804"", ""nom"": ""Plongée subaquatique (Plongée libre)"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition départementale""}}]";243100518;Toulouse Métropole;31555;Toulouse;313;Toulouse;31;31;Haute-Garonne;Académie de Toulouse;76;Occitanie;1;Grands centres urbains;NC - Commune non classée;structurant
I311490014;"Espace nautique ""Jean VAUCHERE""";PLACE DES FETES;31770;31149;Colomiers;31149;Colomiers;True;Validé;2005-08-04;2024-04-24;2024-04-24;true;2016-09-07;"1riviere et 1 tobbogan pour ts les equipements
1patogeoire dehors et 1 dedans";false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";"[""Bus""]";;;;E001I311490014;Bassin sportif;102;Bassin sportif de natation;Bassin de natation;43.60872, 1.33335;validé;1.33335;43.60872;true;false;true;;true;false;true;true;false;true;true;true;;true;false;true;false;false;true;false;false;false;;2011;2.0;;;;;6.0;200.0;0.0;8.0;;;;25.0;15.0;375.0;1.3;3.0;;http://www.ville-colomiers.fr;2001;;;"[""Bain(s) de vapeur/Hammam"", ""Bain(s) Bouillonant(s)"", ""Sauna"", ""Solarium""]";"[""L"", ""PA"", ""X""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Buvette"", ""Infirmierie"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";"[""Mise en conformité avec les règlements"", ""Inadaptation aux attentes des usagers""]";"[""Gaz""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Intérieur;1995-2004;;A partir de 2005;Commune;;Commune;;;6H73W2AEC86W;"[""5201"", ""5202""]";Natation course sportive,Natation synchronisée;"[{""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition régionale""}}, {""activite"": ""5202"", ""nom"": ""Natation synchronisée"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition nationale""}}]";243100518;Toulouse Métropole;31555;Toulouse;313;Toulouse;31;31;Haute-Garonne;Académie de Toulouse;76;Occitanie;1;Grands centres urbains;NC - Commune non classée;structurant
I412200005;CENTRE AQUATIQUE DU GRAND CHAMBORD;20 rue des écoles;41220;41220;Saint-Laurent-Nouan;41220;Saint-Laurent-Nouan;True;Vérifié;2005-10-12;2018-10-02;2018-09-06;true;2018-09-25;;true;true;"[""Complexe sportif"", ""Piscine""]";Complexe sportif,Piscine;"[""Handicap moteur""]";"[""Bus""]";;;;E002I412200005;Bassin sportif extérieur;102;Bassin sportif de natation;Bassin de natation;47.71691, 1.60733;en cours de modification;1.60733;47.71691;true;;false;true;false;false;;false;false;true;true;true;true;;;true;true;true;;true;;true;;;5.0;;;;;;0.0;0.0;;;;;25.0;12.5;312.5;1.2;2.0;;www.vert-marine.fr;2018;Communauté de communes du Grand Chambord;;;"[""X""]";;;"[""Autre""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Découvert;A partir de 2005;;;EPCI;;Etablissement privé commercial;Etablissement privé commercial;;;"[""5206"", ""5201"", ""5202""]";Baignade loisirs,Natation course sportive,Natation synchronisée;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": , ""equip_aps_niveau"": }}, {""activite"": ""5202"", ""nom"": ""Natation synchronisée"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": , ""equip_aps_niveau"": }}]";244100798;CC du Grand Chambord;45028;Beaugency;411;Blois;41;41;Loir-et-Cher;Académie d'Orléans-Tours;24;Centre-Val de Loire;5;Bourgs ruraux;NC - Commune non classée;structurant
I420940006;centre nautique Feurs Forez Aquatic;allée du parc;42110;42094;Feurs;42094;Feurs;True;Validé;2005-08-22;2017-11-30;2017-11-30;true;2017-01-12;internat à proximité;false;true;"[""Piscine""]";Piscine;"[""Handicap moteur"", ""Handicap sensoriel""]";"[""Bus""]";;;;E002I420940006;Bassin de 25 M;102;Bassin sportif de natation;Bassin de natation;45.7505833, 4.22410384;validé;4.22410384;45.7505833;true;false;false;true;true;true;true;true;false;;true;;;true;;true;true;;true;;;true;;;3.0;;;;;;0.0;2.0;6.0;;;;25.0;12.5;312.5;1.8;1.8;;;2005;;;;"[""X""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Infirmierie"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";;"[""Gaz"", ""Solaire""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités""]";;Carrelage;Intérieur;A partir de 2005;;;EPCI;;EPCI;;;;"[""5201"", ""2804""]";Natation course sportive,Plongée subaquatique (Plongée libre);"[{""activite"": ""2804"", ""nom"": ""Plongée subaquatique (Plongée libre)"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition départementale""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition départementale""}}]";200065894;CC de Forez-Est;42094;Feurs;421;Montbrison;42;42;Loire;Académie de Lyon;84;Auvergne-Rhône-Alpes;3;Petites villes;NC - Commune non classée;structurant
I420950035;Piscine municipale Andrée WOGENSCKY;1 rue des carrières;42700;42095;Firminy;42095;Firminy;True;Validé;2012-09-11;2016-12-09;2016-12-09;false;2016-10-13;;false;true;"[""Piscine""]";Piscine;;"[""Bus""]";;;;E001I420950035;Grand bassin;102;Bassin sportif de natation;Bassin de natation;45.38392, 4.28665;validé;4.28665;45.38392;true;false;true;true;true;false;true;true;false;true;true;true;false;false;false;false;true;false;false;false;false;false;;2005;3.0;;;;;;91.0;0.0;3.0;;;;25.0;15.0;375.0;2.2;3.8;;http://www.ville-firminy.fr/page.php?nldPage_PM=47;1969;;aménagements de confort : plages extérieures en période estivale. Chauffage : alimentation SDCF (chauffage urbain). Autre aménagement complémentaire : nage à contre courant.;"[""Bain(s) de vapeur/Hammam"", ""Bain(s) Bouillonant(s)"", ""Sauna""]";"[""X""]";"[""Reception/accueil"", ""Infirmierie"", ""Local de rangement""]";"[""Mise en conformité avec les règlements"", ""Vétusté normale""]";"[""Autre""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités""]";;Carrelage;Intérieur;1965-1974;;A partir de 2005;Commune;;Commune;;;RA4T3YAHJ51R;"[""5206"", ""5201"", ""5202"", ""2804"", ""5204""]";Baignade loisirs,Natation course sportive,Natation synchronisée,Plongée subaquatique (Plongée libre),Plongeon;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5202"", ""nom"": ""Natation synchronisée"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition départementale""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition départementale""}}, {""activite"": ""5204"", ""nom"": ""Plongeon"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Non défini""}}, {""activite"": ""2804"", ""nom"": ""Plongée subaquatique (Plongée libre)"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}]";244200770;Saint-Etienne Métropole;42218;Saint-Étienne;423;Saint-Étienne;42;42;Loire;Académie de Lyon;84;Auvergne-Rhône-Alpes;2;Centres urbains intermédiaires;NC - Commune non classée;structurant
I432680012;Complexe sportif de Montbarnier;Montbarnier;43200;43268;Yssingeaux;43268;Yssingeaux;True;Validé;2005-04-25;2024-05-30;2024-05-30;false;2017-11-17;;true;true;"[""Complexe sportif"", ""Piscine""]";Complexe sportif,Piscine;;;;;;E004I432680012;Piscine municipale couverte;102;Bassin sportif de natation;Bassin de natation;45.137598797710275, 4.130389988422395;validé;4.130389988422395;45.137598797710275;true;false;false;true;true;false;true;true;false;;true;true;true;true;;true;true;true;true;true;;true;;2013;3.0;;;;;;0.0;1.0;8.0;;;;25.0;12.5;312.5;1.1;2.2;;;1972;;;;"[""X""]";"[""Bureau(x) club(s)"", ""Infirmierie"", ""Local de rangement""]";"[""Mise en conformité avec les règlements"", ""Vétusté normale""]";"[""Autre""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Intérieur;1965-1974;;A partir de 2005;Commune;;Commune;;;VKT4W5NCFGNQ;"[""5206"", ""5201""]";Baignade loisirs,Natation course sportive;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Non défini""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition départementale""}}]";244301016;CC des Sucs;43268;Yssingeaux;433;Yssingeaux;43;43;Haute-Loire;Académie de Clermont-Ferrand;84;Auvergne-Rhône-Alpes;5;Bourgs ruraux;C - Classée en ZRR;structurant
I440030019;PISCINE MUNICIPALE D'ETE DE LA CHARBONNIERE;Boulevard Joubert;44150;44003;Ancenis-Saint-Géréon;44003;Ancenis-Saint-Géréon;True;Attribué;2005-08-01;2023-11-24;2015-09-21;true;2015-06-29;"3 vestiaires collectifs, 1 MNS, 26 cabines individuelles
Travaux en cours PMR : 28 février";false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";"[""Autre""]";;;;E001I440030019;Bassin de 25 M;102;Bassin sportif de natation;Bassin de natation;47.36289, -1.18186;validé;-1.18186;47.36289;false;false;true;true;true;true;true;true;false;true;true;true;true;true;true;true;false;false;true;false;false;false;;2012;3.0;;;;;;200.0;1.0;4.0;;;;25.0;12.5;312.5;1.8;4.3;;;1966;;4 vestiaires collectifs, 1 MNS, 26 cabines individuelles;"[""Solarium""]";"[""PA""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Infirmierie"", ""Local de rangement""]";"[""Mise en conformité avec les règlements""]";"[""Gaz"", ""Solaire""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités""]";;Carrelage;Découvert;1965-1974;;A partir de 2005;Commune;Commune;Commune;;;;"[""5206"", ""5201""]";Baignade loisirs,Natation course sportive;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}]";244400552;CC du Pays d'Ancenis;44003;Ancenis-Saint-Géréon;445;Châteaubriant-Ancenis;44;44;Loire-Atlantique;Académie de Nantes;52;Pays de la Loire;3;Petites villes;NC - Commune non classée;structurant
I440260013;PISCINE DANIEL GILARD;10 rue Mendès France;44470;44026;Carquefou;44026;Carquefou;True;Validé;2005-08-01;2024-04-24;2024-04-24;true;2016-06-28;;false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";"[""Bus""]";;;;E002I440260013;GRAND BASSIN;102;Bassin sportif de natation;Bassin de natation;47.30244, -1.49253;validé;-1.49253;47.30244;true;false;true;true;true;false;true;true;false;;true;true;true;true;;true;false;false;true;false;;false;;2009;3.0;;;;;;0.0;1.0;4.0;;;;25.0;12.5;312.5;1.0;2.5;;;1988;;"système Poseîdon
mise en accessibilité pour personne à mobilité réduite
signalétique renforcée pour personnes déficientes visuelles";"[""Solarium""]";"[""X""]";"[""Bureau(x) club(s)"", ""Local contrôle anti-dopage"", ""Infirmierie"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";"[""Inadaptation aux attentes des usagers"", ""Vétusté normale""]";"[""Gaz""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Intérieur;1985-1994;;A partir de 2005;Commune;Commune;Commune;;;RFCPHEJKVM7D;"[""5208"", ""5206"", ""2803"", ""5201"", ""5202"", ""2804""]";Aquagym,Baignade loisirs,Nage avec palmes,Natation course sportive,Natation synchronisée,Plongée subaquatique (Plongée libre);"[{""activite"": ""2803"", ""nom"": ""Nage avec palmes"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""2804"", ""nom"": ""Plongée subaquatique (Plongée libre)"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""5208"", ""nom"": ""Aquagym"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition départementale""}}, {""activite"": ""5202"", ""nom"": ""Natation synchronisée"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}]";244400404;Nantes Métropole;44109;Nantes;442;Nantes;44;44;Loire-Atlantique;Académie de Nantes;52;Pays de la Loire;2;Centres urbains intermédiaires;NC - Commune non classée;structurant
I440430004;AQUAVAL;Esplanade de Klettgan;44190;44043;Clisson;44043;Clisson;True;Attribué;2005-11-17;2023-11-24;2015-10-14;true;2015-10-15;"pataugeoire de 30m²
1 spa
superficie totale de 2000m²
terrains de badminton, volley, minifoot, tennis de table, basket et tennis";false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";"[""Bus"", ""Train""]";;;;E002I440430004;Bassin Plein Air A;102;Bassin sportif de natation;Bassin de natation;47.09408, -1.28895;validé;-1.28895;47.09408;false;false;true;true;true;true;true;true;false;true;true;true;true;true;;true;false;false;true;false;;false;;2001;3.0;;;;;;0.0;1.0;4.0;;;;25.0;15.0;375.0;130.0;165.0;;http://www.piscine-aquaval.com;1968;;;"[""Bain(s) Bouillonant(s)"", ""Sauna"", ""Solarium"", ""Autre""]";"[""PA""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Infirmierie"", ""Local de rangement""]";"[""Inadaptation aux attentes des usagers"", ""Vétusté normale""]";"[""Autre""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Découvert;1965-1974;;1995-2004;EPCI;Commune;EPCI;Commune;;;"[""5206""]";Baignade loisirs;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}]";200067635;CA Clisson Sèvre et Maine Agglo;44043;Clisson;442;Nantes;44;44;Loire-Atlantique;Académie de Nantes;52;Pays de la Loire;3;Petites villes;NC - Commune non classée;structurant
I440430004;AQUAVAL;Esplanade de Klettgan;44190;44043;Clisson;44043;Clisson;True;Attribué;2005-11-17;2023-11-24;2015-10-14;true;2015-10-15;"pataugeoire de 30m²
1 spa
superficie totale de 2000m²
terrains de badminton, volley, minifoot, tennis de table, basket et tennis";false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";"[""Bus"", ""Train""]";;;;E003I440430004;Bassin Plein Air B;102;Bassin sportif de natation;Bassin de natation;47.09413, -1.28902;validé;-1.28902;47.09413;false;false;true;true;true;true;true;true;false;true;true;true;true;true;;true;false;false;true;false;;false;;2001;3.0;;;;;;0.0;1.0;4.0;;;;15.0;15.0;225.0;1.0;1.0;;http://www.piscine-aquaval.com;1968;;réhabilitation en 2008;"[""Bain(s) Bouillonant(s)"", ""Sauna"", ""Solarium"", ""Autre""]";"[""PA"", ""X""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";"[""Inadaptation aux attentes des usagers"", ""Vétusté normale""]";"[""Autre""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Découvert;1965-1974;;1995-2004;EPCI;Commune;EPCI;Commune;;;"[""5206""]";Baignade loisirs;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}]";200067635;CA Clisson Sèvre et Maine Agglo;44043;Clisson;442;Nantes;44;44;Loire-Atlantique;Académie de Nantes;52;Pays de la Loire;3;Petites villes;NC - Commune non classée;structurant
